session_date,dte,strike_label,symbol,status,strike,expiration,sim_outcome,bars_held,entry_qqq,exit_qqq,entry_opt,exit_opt,pnl_contract
2023-08-08,5,1OTM,QQQ230815P00370000,no_bars,,,,,,,,,
2023-08-08,5,1ITM,QQQ230815P00372000,no_bars,,,,,,,,,
2023-08-09,0,ATM,QQQ230809P00369000,no_bars,,,,,,,,,
2023-08-09,0,1OTM,QQQ230809P00368000,no_bars,,,,,,,,,
2023-08-09,0,1ITM,QQQ230809P00370000,no_bars,,,,,,,,,
2023-08-09,1,ATM,QQQ230810P00369000,no_bars,,,,,,,,,
2023-08-09,1,1OTM,QQQ230810P00368000,no_bars,,,,,,,,,
2023-08-09,1,1ITM,QQQ230810P00370000,no_bars,,,,,,,,,
2023-08-09,2,ATM,QQQ230811P00369000,no_bars,,,,,,,,,
2023-08-09,2,1OTM,QQQ230811P00368000,no_bars,,,,,,,,,
2023-08-09,2,1ITM,QQQ230811P00370000,no_bars,,,,,,,,,
2023-08-09,3,ATM,QQQ230814P00369000,no_bars,,,,,,,,,
2023-08-09,3,1OTM,QQQ230814P00368000,no_bars,,,,,,,,,
2023-08-09,3,1ITM,QQQ230814P00370000,no_bars,,,,,,,,,
2023-08-09,5,ATM,QQQ230816P00369000,no_bars,,,,,,,,,
2023-08-09,5,1OTM,QQQ230816P00368000,no_bars,,,,,,,,,
2023-08-09,5,1ITM,QQQ230816P00370000,no_bars,,,,,,,,,
2023-08-14,0,ATM,QQQ230814P00365000,no_bars,,,,,,,,,
2023-08-14,0,1OTM,QQQ230814P00364000,no_bars,,,,,,,,,
2023-08-14,0,1ITM,QQQ230814P00366000,no_bars,,,,,,,,,
2023-08-14,1,ATM,QQQ230815P00365000,no_bars,,,,,,,,,
2023-08-14,1,1OTM,QQQ230815P00364000,no_bars,,,,,,,,,
2023-08-14,1,1ITM,QQQ230815P00366000,no_bars,,,,,,,,,
2023-08-14,2,ATM,QQQ230816P00365000,no_bars,,,,,,,,,
2023-08-14,2,1OTM,QQQ230816P00364000,no_bars,,,,,,,,,
2023-08-14,2,1ITM,QQQ230816P00366000,no_bars,,,,,,,,,
2023-08-14,3,ATM,QQQ230817P00365000,no_bars,,,,,,,,,
2023-08-14,3,1OTM,QQQ230817P00364000,no_bars,,,,,,,,,
2023-08-14,3,1ITM,QQQ230817P00366000,no_bars,,,,,,,,,
2023-08-14,5,ATM,QQQ230821P00365000,no_bars,,,,,,,,,
2023-08-14,5,1OTM,QQQ230821P00364000,no_bars,,,,,,,,,
2023-08-14,5,1ITM,QQQ230821P00366000,no_bars,,,,,,,,,
2023-08-16,0,ATM,QQQ230816P00366000,no_bars,,,,,,,,,
2023-08-16,0,1OTM,QQQ230816P00365000,no_bars,,,,,,,,,
2023-08-16,0,1ITM,QQQ230816P00367000,no_bars,,,,,,,,,
2023-08-16,1,ATM,QQQ230817P00366000,no_bars,,,,,,,,,
2023-08-16,1,1OTM,QQQ230817P00365000,no_bars,,,,,,,,,
2023-08-16,1,1ITM,QQQ230817P00367000,no_bars,,,,,,,,,
2023-08-16,2,ATM,QQQ230818P00366000,no_bars,,,,,,,,,
2023-08-16,2,1OTM,QQQ230818P00365000,no_bars,,,,,,,,,
2023-08-16,2,1ITM,QQQ230818P00367000,no_bars,,,,,,,,,
2023-08-16,3,ATM,QQQ230821P00366000,no_bars,,,,,,,,,
2023-08-16,3,1OTM,QQQ230821P00365000,no_bars,,,,,,,,,
2023-08-16,3,1ITM,QQQ230821P00367000,no_bars,,,,,,,,,
2023-08-16,5,ATM,QQQ230823P00366000,no_bars,,,,,,,,,
2023-08-16,5,1OTM,QQQ230823P00365000,no_bars,,,,,,,,,
2023-08-16,5,1ITM,QQQ230823P00367000,no_bars,,,,,,,,,
2023-08-17,0,ATM,QQQ230817P00363000,no_bars,,,,,,,,,
2023-08-17,0,1OTM,QQQ230817P00362000,no_bars,,,,,,,,,
2023-08-17,0,1ITM,QQQ230817P00364000,no_bars,,,,,,,,,
2023-08-17,1,ATM,QQQ230818P00363000,no_bars,,,,,,,,,
2023-08-17,1,1OTM,QQQ230818P00362000,no_bars,,,,,,,,,
2023-08-17,1,1ITM,QQQ230818P00364000,no_bars,,,,,,,,,
2023-08-17,2,ATM,QQQ230821P00363000,no_bars,,,,,,,,,
2023-08-17,2,1OTM,QQQ230821P00362000,no_bars,,,,,,,,,
2023-08-17,2,1ITM,QQQ230821P00364000,no_bars,,,,,,,,,
2023-08-17,3,ATM,QQQ230822P00363000,no_bars,,,,,,,,,
2023-08-17,3,1OTM,QQQ230822P00362000,no_bars,,,,,,,,,
2023-08-17,3,1ITM,QQQ230822P00364000,no_bars,,,,,,,,,
2023-08-17,5,ATM,QQQ230824P00363000,no_bars,,,,,,,,,
2023-08-17,5,1OTM,QQQ230824P00362000,no_bars,,,,,,,,,
2023-08-17,5,1ITM,QQQ230824P00364000,no_bars,,,,,,,,,
2023-08-25,0,ATM,QQQ230825P00361000,no_bars,,,,,,,,,
2023-08-25,0,1OTM,QQQ230825P00360000,no_bars,,,,,,,,,
2023-08-25,0,1ITM,QQQ230825P00362000,no_bars,,,,,,,,,
2023-08-25,1,ATM,QQQ230828P00361000,no_bars,,,,,,,,,
2023-08-25,1,1OTM,QQQ230828P00360000,no_bars,,,,,,,,,
2023-08-25,1,1ITM,QQQ230828P00362000,no_bars,,,,,,,,,
2023-08-25,2,ATM,QQQ230829P00361000,no_bars,,,,,,,,,
2023-08-25,2,1OTM,QQQ230829P00360000,no_bars,,,,,,,,,
2023-08-25,2,1ITM,QQQ230829P00362000,no_bars,,,,,,,,,
2023-08-25,3,ATM,QQQ230830P00361000,no_bars,,,,,,,,,
2023-08-25,3,1OTM,QQQ230830P00360000,no_bars,,,,,,,,,
2023-08-25,3,1ITM,QQQ230830P00362000,no_bars,,,,,,,,,
2023-08-25,5,ATM,QQQ230901P00361000,no_bars,,,,,,,,,
2023-08-25,5,1OTM,QQQ230901P00360000,no_bars,,,,,,,,,
2023-08-25,5,1ITM,QQQ230901P00362000,no_bars,,,,,,,,,
2023-09-01,0,ATM,QQQ230901P00377000,no_bars,,,,,,,,,
2023-09-01,0,1OTM,QQQ230901P00376000,no_bars,,,,,,,,,
2023-09-01,0,1ITM,QQQ230901P00378000,no_bars,,,,,,,,,
2023-09-01,1,ATM,QQQ230904P00377000,no_bars,,,,,,,,,
2023-09-01,1,1OTM,QQQ230904P00376000,no_bars,,,,,,,,,
2023-09-01,1,1ITM,QQQ230904P00378000,no_bars,,,,,,,,,
2023-09-01,2,ATM,QQQ230905P00377000,no_bars,,,,,,,,,
2023-09-01,2,1OTM,QQQ230905P00376000,no_bars,,,,,,,,,
2023-09-01,2,1ITM,QQQ230905P00378000,no_bars,,,,,,,,,
2023-09-01,3,ATM,QQQ230906P00377000,no_bars,,,,,,,,,
2023-09-01,3,1OTM,QQQ230906P00376000,no_bars,,,,,,,,,
2023-09-01,3,1ITM,QQQ230906P00378000,no_bars,,,,,,,,,
2023-09-01,5,ATM,QQQ230908P00377000,no_bars,,,,,,,,,
2023-09-01,5,1OTM,QQQ230908P00376000,no_bars,,,,,,,,,
2023-09-01,5,1ITM,QQQ230908P00378000,no_bars,,,,,,,,,
2023-09-05,0,ATM,QQQ230905P00376000,no_bars,,,,,,,,,
2023-09-05,0,1OTM,QQQ230905P00375000,no_bars,,,,,,,,,
2023-09-05,0,1ITM,QQQ230905P00377000,no_bars,,,,,,,,,
2023-09-05,1,ATM,QQQ230906P00376000,no_bars,,,,,,,,,
2023-09-05,1,1OTM,QQQ230906P00375000,no_bars,,,,,,,,,
2023-09-05,1,1ITM,QQQ230906P00377000,no_bars,,,,,,,,,
2023-09-05,2,ATM,QQQ230907P00376000,no_bars,,,,,,,,,
2023-09-05,2,1OTM,QQQ230907P00375000,no_bars,,,,,,,,,
2023-09-05,2,1ITM,QQQ230907P00377000,no_bars,,,,,,,,,
2023-09-05,3,ATM,QQQ230908P00376000,no_bars,,,,,,,,,
2023-09-05,3,1OTM,QQQ230908P00375000,no_bars,,,,,,,,,
2023-09-05,3,1ITM,QQQ230908P00377000,no_bars,,,,,,,,,
2023-09-05,5,ATM,QQQ230912P00376000,no_bars,,,,,,,,,
2023-09-05,5,1OTM,QQQ230912P00375000,no_bars,,,,,,,,,
2023-09-05,5,1ITM,QQQ230912P00377000,no_bars,,,,,,,,,
2023-09-06,0,ATM,QQQ230906P00376000,no_bars,,,,,,,,,
2023-09-06,0,1OTM,QQQ230906P00375000,no_bars,,,,,,,,,
2023-09-06,0,1ITM,QQQ230906P00377000,no_bars,,,,,,,,,
2023-09-06,1,ATM,QQQ230907P00376000,no_bars,,,,,,,,,
2023-09-06,1,1OTM,QQQ230907P00375000,no_bars,,,,,,,,,
2023-09-06,1,1ITM,QQQ230907P00377000,no_bars,,,,,,,,,
2023-09-06,2,ATM,QQQ230908P00376000,no_bars,,,,,,,,,
2023-09-06,2,1OTM,QQQ230908P00375000,no_bars,,,,,,,,,
2023-09-06,2,1ITM,QQQ230908P00377000,no_bars,,,,,,,,,
2023-09-06,3,ATM,QQQ230911P00376000,no_bars,,,,,,,,,
2023-09-06,3,1OTM,QQQ230911P00375000,no_bars,,,,,,,,,
2023-09-06,3,1ITM,QQQ230911P00377000,no_bars,,,,,,,,,
2023-09-06,5,ATM,QQQ230913P00376000,no_bars,,,,,,,,,
2023-09-06,5,1OTM,QQQ230913P00375000,no_bars,,,,,,,,,
2023-09-06,5,1ITM,QQQ230913P00377000,no_bars,,,,,,,,,
2023-09-12,0,ATM,QQQ230912P00374000,no_bars,,,,,,,,,
2023-09-12,0,1OTM,QQQ230912P00373000,no_bars,,,,,,,,,
2023-09-12,0,1ITM,QQQ230912P00375000,no_bars,,,,,,,,,
2023-09-12,1,ATM,QQQ230913P00374000,no_bars,,,,,,,,,
2023-09-12,1,1OTM,QQQ230913P00373000,no_bars,,,,,,,,,
2023-09-12,1,1ITM,QQQ230913P00375000,no_bars,,,,,,,,,
2023-09-12,2,ATM,QQQ230914P00374000,no_bars,,,,,,,,,
2023-09-12,2,1OTM,QQQ230914P00373000,no_bars,,,,,,,,,
2023-09-12,2,1ITM,QQQ230914P00375000,no_bars,,,,,,,,,
2023-09-12,3,ATM,QQQ230915P00374000,no_bars,,,,,,,,,
2023-09-12,3,1OTM,QQQ230915P00373000,no_bars,,,,,,,,,
2023-09-12,3,1ITM,QQQ230915P00375000,no_bars,,,,,,,,,
2023-09-12,5,ATM,QQQ230919P00374000,no_bars,,,,,,,,,
2023-09-12,5,1OTM,QQQ230919P00373000,no_bars,,,,,,,,,
2023-09-12,5,1ITM,QQQ230919P00375000,no_bars,,,,,,,,,
2023-09-13,0,ATM,QQQ230913P00373000,no_bars,,,,,,,,,
2023-09-13,0,1OTM,QQQ230913P00372000,no_bars,,,,,,,,,
2023-09-13,0,1ITM,QQQ230913P00374000,no_bars,,,,,,,,,
2023-09-13,1,ATM,QQQ230914P00373000,no_bars,,,,,,,,,
2023-09-13,1,1OTM,QQQ230914P00372000,no_bars,,,,,,,,,
2023-09-13,1,1ITM,QQQ230914P00374000,no_bars,,,,,,,,,
2023-09-13,2,ATM,QQQ230915P00373000,no_bars,,,,,,,,,
2023-09-13,2,1OTM,QQQ230915P00372000,no_bars,,,,,,,,,
2023-09-13,2,1ITM,QQQ230915P00374000,no_bars,,,,,,,,,
2023-09-13,3,ATM,QQQ230918P00373000,no_bars,,,,,,,,,
2023-09-13,3,1OTM,QQQ230918P00372000,no_bars,,,,,,,,,
2023-09-13,3,1ITM,QQQ230918P00374000,no_bars,,,,,,,,,
2023-09-13,5,ATM,QQQ230920P00373000,no_bars,,,,,,,,,
2023-09-13,5,1OTM,QQQ230920P00372000,no_bars,,,,,,,,,
2023-09-13,5,1ITM,QQQ230920P00374000,no_bars,,,,,,,,,
2023-09-15,0,ATM,QQQ230915P00374000,no_bars,,,,,,,,,
2023-09-15,0,1OTM,QQQ230915P00373000,no_bars,,,,,,,,,
2023-09-15,0,1ITM,QQQ230915P00375000,no_bars,,,,,,,,,
2023-09-15,1,ATM,QQQ230918P00374000,no_bars,,,,,,,,,
2023-09-15,1,1OTM,QQQ230918P00373000,no_bars,,,,,,,,,
2023-09-15,1,1ITM,QQQ230918P00375000,no_bars,,,,,,,,,
2023-09-15,2,ATM,QQQ230919P00374000,no_bars,,,,,,,,,
2023-09-15,2,1OTM,QQQ230919P00373000,no_bars,,,,,,,,,
2023-09-15,2,1ITM,QQQ230919P00375000,no_bars,,,,,,,,,
2023-09-15,3,ATM,QQQ230920P00374000,no_bars,,,,,,,,,
2023-09-15,3,1OTM,QQQ230920P00373000,no_bars,,,,,,,,,
2023-09-15,3,1ITM,QQQ230920P00375000,no_bars,,,,,,,,,
2023-09-15,5,ATM,QQQ230922P00374000,no_bars,,,,,,,,,
2023-09-15,5,1OTM,QQQ230922P00373000,no_bars,,,,,,,,,
2023-09-15,5,1ITM,QQQ230922P00375000,no_bars,,,,,,,,,
2023-09-19,0,ATM,QQQ230919P00369000,no_bars,,,,,,,,,
2023-09-19,0,1OTM,QQQ230919P00368000,no_bars,,,,,,,,,
2023-09-19,0,1ITM,QQQ230919P00370000,no_bars,,,,,,,,,
2023-09-19,1,ATM,QQQ230920P00369000,no_bars,,,,,,,,,
2023-09-19,1,1OTM,QQQ230920P00368000,no_bars,,,,,,,,,
2023-09-19,1,1ITM,QQQ230920P00370000,no_bars,,,,,,,,,
2023-09-19,2,ATM,QQQ230921P00369000,no_bars,,,,,,,,,
2023-09-19,2,1OTM,QQQ230921P00368000,no_bars,,,,,,,,,
2023-09-19,2,1ITM,QQQ230921P00370000,no_bars,,,,,,,,,
2023-09-19,3,ATM,QQQ230922P00369000,no_bars,,,,,,,,,
2023-09-19,3,1OTM,QQQ230922P00368000,no_bars,,,,,,,,,
2023-09-19,3,1ITM,QQQ230922P00370000,no_bars,,,,,,,,,
2023-09-19,5,ATM,QQQ230926P00369000,no_bars,,,,,,,,,
2023-09-19,5,1OTM,QQQ230926P00368000,no_bars,,,,,,,,,
2023-09-19,5,1ITM,QQQ230926P00370000,no_bars,,,,,,,,,
2023-09-26,0,ATM,QQQ230926P00356000,no_bars,,,,,,,,,
2023-09-26,0,1OTM,QQQ230926P00355000,no_bars,,,,,,,,,
2023-09-26,0,1ITM,QQQ230926P00357000,no_bars,,,,,,,,,
2023-09-26,1,ATM,QQQ230927P00356000,no_bars,,,,,,,,,
2023-09-26,1,1OTM,QQQ230927P00355000,no_bars,,,,,,,,,
2023-09-26,1,1ITM,QQQ230927P00357000,no_bars,,,,,,,,,
2023-09-26,2,ATM,QQQ230928P00356000,no_bars,,,,,,,,,
2023-09-26,2,1OTM,QQQ230928P00355000,no_bars,,,,,,,,,
2023-09-26,2,1ITM,QQQ230928P00357000,no_bars,,,,,,,,,
2023-09-26,3,ATM,QQQ230929P00356000,no_bars,,,,,,,,,
2023-09-26,3,1OTM,QQQ230929P00355000,no_bars,,,,,,,,,
2023-09-26,3,1ITM,QQQ230929P00357000,no_bars,,,,,,,,,
2023-09-26,5,ATM,QQQ231003P00356000,no_bars,,,,,,,,,
2023-09-26,5,1OTM,QQQ231003P00355000,no_bars,,,,,,,,,
2023-09-26,5,1ITM,QQQ231003P00357000,no_bars,,,,,,,,,
2023-10-03,0,ATM,QQQ231003P00358000,no_bars,,,,,,,,,
2023-10-03,0,1OTM,QQQ231003P00357000,no_bars,,,,,,,,,
2023-10-03,0,1ITM,QQQ231003P00359000,no_bars,,,,,,,,,
2023-10-03,1,ATM,QQQ231004P00358000,no_bars,,,,,,,,,
2023-10-03,1,1OTM,QQQ231004P00357000,no_bars,,,,,,,,,
2023-10-03,1,1ITM,QQQ231004P00359000,no_bars,,,,,,,,,
2023-10-03,2,ATM,QQQ231005P00358000,no_bars,,,,,,,,,
2023-10-03,2,1OTM,QQQ231005P00357000,no_bars,,,,,,,,,
2023-10-03,2,1ITM,QQQ231005P00359000,no_bars,,,,,,,,,
2023-10-03,3,ATM,QQQ231006P00358000,no_bars,,,,,,,,,
2023-10-03,3,1OTM,QQQ231006P00357000,no_bars,,,,,,,,,
2023-10-03,3,1ITM,QQQ231006P00359000,no_bars,,,,,,,,,
2023-10-03,5,ATM,QQQ231010P00358000,no_bars,,,,,,,,,
2023-10-03,5,1OTM,QQQ231010P00357000,no_bars,,,,,,,,,
2023-10-03,5,1ITM,QQQ231010P00359000,no_bars,,,,,,,,,
2023-10-05,0,ATM,QQQ231005P00355000,no_bars,,,,,,,,,
2023-10-05,0,1OTM,QQQ231005P00354000,no_bars,,,,,,,,,
2023-10-05,0,1ITM,QQQ231005P00356000,no_bars,,,,,,,,,
2023-10-05,1,ATM,QQQ231006P00355000,no_bars,,,,,,,,,
2023-10-05,1,1OTM,QQQ231006P00354000,no_bars,,,,,,,,,
2023-10-05,1,1ITM,QQQ231006P00356000,no_bars,,,,,,,,,
2023-10-05,2,ATM,QQQ231009P00355000,no_bars,,,,,,,,,
2023-10-05,2,1OTM,QQQ231009P00354000,no_bars,,,,,,,,,
2023-10-05,2,1ITM,QQQ231009P00356000,no_bars,,,,,,,,,
2023-10-05,3,ATM,QQQ231010P00355000,no_bars,,,,,,,,,
2023-10-05,3,1OTM,QQQ231010P00354000,no_bars,,,,,,,,,
2023-10-05,3,1ITM,QQQ231010P00356000,no_bars,,,,,,,,,
2023-10-05,5,ATM,QQQ231012P00355000,no_bars,,,,,,,,,
2023-10-05,5,1OTM,QQQ231012P00354000,no_bars,,,,,,,,,
2023-10-05,5,1ITM,QQQ231012P00356000,no_bars,,,,,,,,,
2023-10-06,0,ATM,QQQ231006P00355000,no_bars,,,,,,,,,
2023-10-06,0,1OTM,QQQ231006P00354000,no_bars,,,,,,,,,
2023-10-06,0,1ITM,QQQ231006P00356000,no_bars,,,,,,,,,
2023-10-06,1,ATM,QQQ231009P00355000,no_bars,,,,,,,,,
2023-10-06,1,1OTM,QQQ231009P00354000,no_bars,,,,,,,,,
2023-10-06,1,1ITM,QQQ231009P00356000,no_bars,,,,,,,,,
2023-10-06,2,ATM,QQQ231010P00355000,no_bars,,,,,,,,,
2023-10-06,2,1OTM,QQQ231010P00354000,no_bars,,,,,,,,,
2023-10-06,2,1ITM,QQQ231010P00356000,no_bars,,,,,,,,,
2023-10-06,3,ATM,QQQ231011P00355000,no_bars,,,,,,,,,
2023-10-06,3,1OTM,QQQ231011P00354000,no_bars,,,,,,,,,
2023-10-06,3,1ITM,QQQ231011P00356000,no_bars,,,,,,,,,
2023-10-06,5,ATM,QQQ231013P00355000,no_bars,,,,,,,,,
2023-10-06,5,1OTM,QQQ231013P00354000,no_bars,,,,,,,,,
2023-10-06,5,1ITM,QQQ231013P00356000,no_bars,,,,,,,,,
2023-10-13,0,ATM,QQQ231013P00368000,no_bars,,,,,,,,,
2023-10-13,0,1OTM,QQQ231013P00367000,no_bars,,,,,,,,,
2023-10-13,0,1ITM,QQQ231013P00369000,no_bars,,,,,,,,,
2023-10-13,1,ATM,QQQ231016P00368000,no_bars,,,,,,,,,
2023-10-13,1,1OTM,QQQ231016P00367000,no_bars,,,,,,,,,
2023-10-13,1,1ITM,QQQ231016P00369000,no_bars,,,,,,,,,
2023-10-13,2,ATM,QQQ231017P00368000,no_bars,,,,,,,,,
2023-10-13,2,1OTM,QQQ231017P00367000,no_bars,,,,,,,,,
2023-10-13,2,1ITM,QQQ231017P00369000,no_bars,,,,,,,,,
2023-10-13,3,ATM,QQQ231018P00368000,no_bars,,,,,,,,,
2023-10-13,3,1OTM,QQQ231018P00367000,no_bars,,,,,,,,,
2023-10-13,3,1ITM,QQQ231018P00369000,no_bars,,,,,,,,,
2023-10-13,5,ATM,QQQ231020P00368000,no_bars,,,,,,,,,
2023-10-13,5,1OTM,QQQ231020P00367000,no_bars,,,,,,,,,
2023-10-13,5,1ITM,QQQ231020P00369000,no_bars,,,,,,,,,
2023-10-20,0,ATM,QQQ231020P00359000,no_bars,,,,,,,,,
2023-10-20,0,1OTM,QQQ231020P00358000,no_bars,,,,,,,,,
2023-10-20,0,1ITM,QQQ231020P00360000,no_bars,,,,,,,,,
2023-10-20,1,ATM,QQQ231023P00359000,no_bars,,,,,,,,,
2023-10-20,1,1OTM,QQQ231023P00358000,no_bars,,,,,,,,,
2023-10-20,1,1ITM,QQQ231023P00360000,no_bars,,,,,,,,,
2023-10-20,2,ATM,QQQ231024P00359000,no_bars,,,,,,,,,
2023-10-20,2,1OTM,QQQ231024P00358000,no_bars,,,,,,,,,
2023-10-20,2,1ITM,QQQ231024P00360000,no_bars,,,,,,,,,
2023-10-20,3,ATM,QQQ231025P00359000,no_bars,,,,,,,,,
2023-10-20,3,1OTM,QQQ231025P00358000,no_bars,,,,,,,,,
2023-10-20,3,1ITM,QQQ231025P00360000,no_bars,,,,,,,,,
2023-10-20,5,ATM,QQQ231027P00359000,no_bars,,,,,,,,,
2023-10-20,5,1OTM,QQQ231027P00358000,no_bars,,,,,,,,,
2023-10-20,5,1ITM,QQQ231027P00360000,no_bars,,,,,,,,,
2023-10-25,0,ATM,QQQ231025P00356000,no_bars,,,,,,,,,
2023-10-25,0,1OTM,QQQ231025P00355000,no_bars,,,,,,,,,
2023-10-25,0,1ITM,QQQ231025P00357000,no_bars,,,,,,,,,
2023-10-25,1,ATM,QQQ231026P00356000,no_bars,,,,,,,,,
2023-10-25,1,1OTM,QQQ231026P00355000,no_bars,,,,,,,,,
2023-10-25,1,1ITM,QQQ231026P00357000,no_bars,,,,,,,,,
2023-10-25,2,ATM,QQQ231027P00356000,no_bars,,,,,,,,,
2023-10-25,2,1OTM,QQQ231027P00355000,no_bars,,,,,,,,,
2023-10-25,2,1ITM,QQQ231027P00357000,no_bars,,,,,,,,,
2023-10-25,3,ATM,QQQ231030P00356000,no_bars,,,,,,,,,
2023-10-25,3,1OTM,QQQ231030P00355000,no_bars,,,,,,,,,
2023-10-25,3,1ITM,QQQ231030P00357000,no_bars,,,,,,,,,
2023-10-25,5,ATM,QQQ231101P00356000,no_bars,,,,,,,,,
2023-10-25,5,1OTM,QQQ231101P00355000,no_bars,,,,,,,,,
2023-10-25,5,1ITM,QQQ231101P00357000,no_bars,,,,,,,,,
2023-11-16,0,ATM,QQQ231116P00385000,no_bars,,,,,,,,,
2023-11-16,0,1OTM,QQQ231116P00384000,no_bars,,,,,,,,,
2023-11-16,0,1ITM,QQQ231116P00386000,no_bars,,,,,,,,,
2023-11-16,1,ATM,QQQ231117P00385000,no_bars,,,,,,,,,
2023-11-16,1,1OTM,QQQ231117P00384000,no_bars,,,,,,,,,
2023-11-16,1,1ITM,QQQ231117P00386000,no_bars,,,,,,,,,
2023-11-16,2,ATM,QQQ231120P00385000,no_bars,,,,,,,,,
2023-11-16,2,1OTM,QQQ231120P00384000,no_bars,,,,,,,,,
2023-11-16,2,1ITM,QQQ231120P00386000,no_bars,,,,,,,,,
2023-11-16,3,ATM,QQQ231121P00385000,no_bars,,,,,,,,,
2023-11-16,3,1OTM,QQQ231121P00384000,no_bars,,,,,,,,,
2023-11-16,3,1ITM,QQQ231121P00386000,no_bars,,,,,,,,,
2023-11-16,5,ATM,QQQ231123P00385000,no_bars,,,,,,,,,
2023-11-16,5,1OTM,QQQ231123P00384000,no_bars,,,,,,,,,
2023-11-16,5,1ITM,QQQ231123P00386000,no_bars,,,,,,,,,
2023-11-24,0,ATM,QQQ231124P00389000,no_bars,,,,,,,,,
2023-11-24,0,1OTM,QQQ231124P00388000,no_bars,,,,,,,,,
2023-11-24,0,1ITM,QQQ231124P00390000,no_bars,,,,,,,,,
2023-11-24,1,ATM,QQQ231127P00389000,no_bars,,,,,,,,,
2023-11-24,1,1OTM,QQQ231127P00388000,no_bars,,,,,,,,,
2023-11-24,1,1ITM,QQQ231127P00390000,no_bars,,,,,,,,,
2023-11-24,2,ATM,QQQ231128P00389000,no_bars,,,,,,,,,
2023-11-24,2,1OTM,QQQ231128P00388000,no_bars,,,,,,,,,
2023-11-24,2,1ITM,QQQ231128P00390000,no_bars,,,,,,,,,
2023-11-24,3,ATM,QQQ231129P00389000,no_bars,,,,,,,,,
2023-11-24,3,1OTM,QQQ231129P00388000,no_bars,,,,,,,,,
2023-11-24,3,1ITM,QQQ231129P00390000,no_bars,,,,,,,,,
2023-11-24,5,ATM,QQQ231201P00389000,no_bars,,,,,,,,,
2023-11-24,5,1OTM,QQQ231201P00388000,no_bars,,,,,,,,,
2023-11-24,5,1ITM,QQQ231201P00390000,no_bars,,,,,,,,,
2023-11-27,0,ATM,QQQ231127P00388000,no_bars,,,,,,,,,
2023-11-27,0,1OTM,QQQ231127P00387000,no_bars,,,,,,,,,
2023-11-27,0,1ITM,QQQ231127P00389000,no_bars,,,,,,,,,
2023-11-27,1,ATM,QQQ231128P00388000,no_bars,,,,,,,,,
2023-11-27,1,1OTM,QQQ231128P00387000,no_bars,,,,,,,,,
2023-11-27,1,1ITM,QQQ231128P00389000,no_bars,,,,,,,,,
2023-11-27,2,ATM,QQQ231129P00388000,no_bars,,,,,,,,,
2023-11-27,2,1OTM,QQQ231129P00387000,no_bars,,,,,,,,,
2023-11-27,2,1ITM,QQQ231129P00389000,no_bars,,,,,,,,,
2023-11-27,3,ATM,QQQ231130P00388000,no_bars,,,,,,,,,
2023-11-27,3,1OTM,QQQ231130P00387000,no_bars,,,,,,,,,
2023-11-27,3,1ITM,QQQ231130P00389000,no_bars,,,,,,,,,
2023-11-27,5,ATM,QQQ231204P00388000,no_bars,,,,,,,,,
2023-11-27,5,1OTM,QQQ231204P00387000,no_bars,,,,,,,,,
2023-11-27,5,1ITM,QQQ231204P00389000,no_bars,,,,,,,,,
2023-11-28,0,ATM,QQQ231128P00388000,no_bars,,,,,,,,,
2023-11-28,0,1OTM,QQQ231128P00387000,no_bars,,,,,,,,,
2023-11-28,0,1ITM,QQQ231128P00389000,no_bars,,,,,,,,,
2023-11-28,1,ATM,QQQ231129P00388000,no_bars,,,,,,,,,
2023-11-28,1,1OTM,QQQ231129P00387000,no_bars,,,,,,,,,
2023-11-28,1,1ITM,QQQ231129P00389000,no_bars,,,,,,,,,
2023-11-28,2,ATM,QQQ231130P00388000,no_bars,,,,,,,,,
2023-11-28,2,1OTM,QQQ231130P00387000,no_bars,,,,,,,,,
2023-11-28,2,1ITM,QQQ231130P00389000,no_bars,,,,,,,,,
2023-11-28,3,ATM,QQQ231201P00388000,no_bars,,,,,,,,,
2023-11-28,3,1OTM,QQQ231201P00387000,no_bars,,,,,,,,,
2023-11-28,3,1ITM,QQQ231201P00389000,no_bars,,,,,,,,,
2023-11-28,5,ATM,QQQ231205P00388000,no_bars,,,,,,,,,
2023-11-28,5,1OTM,QQQ231205P00387000,no_bars,,,,,,,,,
2023-11-28,5,1ITM,QQQ231205P00389000,no_bars,,,,,,,,,
2023-11-30,0,ATM,QQQ231130P00389000,no_bars,,,,,,,,,
2023-11-30,0,1OTM,QQQ231130P00388000,no_bars,,,,,,,,,
2023-11-30,0,1ITM,QQQ231130P00390000,no_bars,,,,,,,,,
2023-11-30,1,ATM,QQQ231201P00389000,no_bars,,,,,,,,,
2023-11-30,1,1OTM,QQQ231201P00388000,no_bars,,,,,,,,,
2023-11-30,1,1ITM,QQQ231201P00390000,no_bars,,,,,,,,,
2023-11-30,2,ATM,QQQ231204P00389000,no_bars,,,,,,,,,
2023-11-30,2,1OTM,QQQ231204P00388000,no_bars,,,,,,,,,
2023-11-30,2,1ITM,QQQ231204P00390000,no_bars,,,,,,,,,
2023-11-30,3,ATM,QQQ231205P00389000,no_bars,,,,,,,,,
2023-11-30,3,1OTM,QQQ231205P00388000,no_bars,,,,,,,,,
2023-11-30,3,1ITM,QQQ231205P00390000,no_bars,,,,,,,,,
2023-11-30,5,ATM,QQQ231207P00389000,no_bars,,,,,,,,,
